,chrom_stft,mfcc,rmse,rolloff,spec_bw,spec_cent,zcr,genre
19,0.341865035935096,5.58319471533575,0.259713768959045,4482.44789525082,2158.33596288186,2094.91941962313,0.100569686653444,blues
20,0.304322196160293,-2.42578507522937,0.081461444497109,3009.85679980771,1825.88541460639,1455.00167227747,0.061350725014512,blues
21,0.26588317698813,-8.51912828211216,0.16814498603344,3449.67914026219,2140.60677890344,1513.42210699194,0.044378038530379,blues
22,0.409037127504873,2.00802523467177,0.142438098788261,3781.3188015492,2031.64388358174,1719.21316266369,0.064027579576238,blues
23,0.367157177562619,4.03675677012275,0.196956157684326,5771.63176639899,2531.44915851093,2515.86486095119,0.120916124467879,blues
24,0.332479590883546,-1.58022163349171,0.117412768304348,5148.10220346362,2280.12866857718,2553.23241477393,0.146851719717492,blues
25,0.270312561105517,-3.67926174392697,0.080653198063374,2930.54061275518,1731.19225194218,1420.52929349571,0.063717679711687,blues
26,0.421494537852742,5.43277747913868,0.270870327949524,5267.60148086784,2358.44329254833,2443.29820767381,0.124735451335139,blues
27,0.290948434584845,-1.07747434490087,0.089222259819508,2243.5697667739,1463.28813129974,1109.56962728165,0.051724932880225,blues
28,0.405961416213014,3.28523621176954,0.169987469911575,4390.03178741172,2100.00433480741,2235.90695144254,0.142288255248646,blues
29,0.27631716304237,-12.0038210595918,0.101233549416065,2764.09995253241,1882.91936745703,1309.42456401393,0.039393185831076,blues
30,0.379427677065289,1.8435217778637,0.123986072838306,4673.66340566346,2204.57406445851,2148.78619909212,0.098812327665441,blues
31,0.33889608580455,3.18703829675092,0.251350194215775,4627.99701513521,2168.01556004121,2141.46165564435,0.105151291602167,blues
32,0.367137470038486,-6.61136723598903,0.065712958574295,2882.22423825102,1757.23094143237,1353.26046156586,0.043958917859907,blues
33,0.390211759243661,3.51859559315553,0.136276096105576,5198.36023289353,2375.10211967805,2279.12455764956,0.092570490881386,blues
34,0.397724776169228,2.04531487221282,0.134891763329506,5108.31911069321,2356.85593729716,2272.49507876292,0.097657005853328,blues
35,0.424283630680415,3.14944757972876,0.175920352339745,3828.10185199182,1913.22462264146,1886.68361927563,0.089923870452786,blues
36,0.269929297075933,-2.14825625639365,0.07967271655798,3495.65386225934,2054.77911310622,1537.6571825463,0.056131935710139,blues
37,0.349943197038989,1.93569041106125,0.130224630236626,3806.48531603739,2002.65019162326,1784.42044649466,0.083066391132934,blues
38,0.412500764380845,3.08450233044849,0.168357968330383,4237.13271197151,1954.38378497814,2171.22174173874,0.13280229598007,blues
39,0.264615866405708,-1.47192154880882,0.113221161067486,2710.0336127975,1827.7375353763,1324.30435621219,0.051417300575658,blues
40,0.280456455045155,-8.61945939543913,0.124715231359005,3761.42725516399,2190.2483057568,1649.29377146484,0.052926361745356,blues
41,0.262248463753482,-8.53899788954161,0.135938987135887,3601.02822507498,2157.13809990356,1536.78307588472,0.045700403928019,blues
42,0.340983161628006,-0.058069953024961,0.095918424427509,3548.82020743639,2038.61757896922,1529.83531593008,0.056044256724071,blues
43,0.263016104481947,-8.80616078532041,0.170081377029419,3015.83176367792,2004.00085025105,1379.0817422027,0.039375801204528,blues
44,0.274009230570477,-5.1129500042285,0.081352017819882,3944.45114844355,1973.73907014159,1817.51638623994,0.07921531842589,blues
45,0.260573778666061,-9.55898512051939,0.051349319517613,2065.47917699666,1582.49204665864,1132.34062887444,0.048313766810178,blues
46,0.288330210207771,-7.50289878040354,0.17340749502182,3404.79607833059,2096.63763110446,1506.97939245029,0.045430186363197,blues
47,0.36815823777467,2.61541489155356,0.242433577775955,3743.61902951456,1898.71712361161,1827.14803570856,0.094038735971362,blues
48,0.311780449856328,-3.7190802923252,0.106240049004555,4732.33805086591,2119.72605673695,2279.89545271758,0.117148951480263,blues
49,0.308590127816897,-8.45787261119574,0.0915632173419,3580.94501318208,1748.36244809928,1835.49460280333,0.101500142100426,blues
50,0.391058604890863,1.3467837582343,0.137728348374367,3927.80958240615,2052.3325634592,1811.07608358329,0.075479513351393,blues
51,0.306928315051741,-4.57602977805308,0.103913925588131,5660.40743895729,2519.29611859045,2595.53800609876,0.12924562814435,blues
52,0.427294375573277,6.69483090807785,0.251263111829758,5036.16954697175,2261.6943491877,2314.74847892384,0.117950533934791,blues
53,0.377690444949736,-3.53663316831951,0.065906293690205,927.42772530476,995.407125415408,569.930721049265,0.021700549051858,blues
54,0.292729902354367,-4.53764183524954,0.100359581410885,5614.44938352603,2372.16464271323,2816.67693817327,0.146318465194466,blues
55,0.451905326234263,1.3325642027755,0.141766369342804,5077.15263248597,2180.43869146688,2504.02685230204,0.167584398582624,blues
56,0.263128587992727,-3.2790980495938,0.086981654167175,2325.1026070893,1447.83993380587,1120.38761887587,0.047297899937113,blues
57,0.400859729681955,4.21324217092111,0.182379856705666,4175.8747490567,2082.24662588838,1945.84842524633,0.085805981520898,blues
58,0.39902548209622,1.98231697743656,0.127310633659363,5012.01969300261,2372.40360414164,2155.65492263755,0.087165383731618,blues
59,0.377977326798594,0.081479815713744,0.142048701643944,2074.67912136586,1530.43706148433,1006.75896219736,0.032065565741099,blues
60,0.33907548418148,-1.02426569055865,0.09890953451395,3069.35644002153,1670.36991854705,1443.2652853188,0.067193849167957,blues
61,0.365575302823775,5.02299302382968,0.219079926609993,5612.50772860028,2426.19851188874,2645.68166103825,0.136468562548375,blues
62,0.414188465408861,4.85123114464401,0.258052378892899,4942.81177816007,2227.42560882653,2333.68510780108,0.123863196594427,blues
63,0.27748350207343,-4.04594968116662,0.088606923818588,3046.68157713332,1904.76117718038,1318.65682168187,0.039972925333785,blues
64,0.432836126574623,3.27627176525783,0.15782567858696,4023.52567029073,1976.29801390186,2032.09498692391,0.113166738220782,blues
65,0.377519084947774,1.76107540427176,0.111001439392567,5188.55195886949,2367.69587471337,2302.11304724899,0.097864487591912,blues
66,0.321084792815029,-0.91509592234097,0.10115946829319,1830.78892946981,1480.93376363575,1046.74884002137,0.047937351852748,blues
67,0.31536293296636,0.692208776276983,0.150217771530151,2638.11738099845,1673.91561340447,1312.30819943057,0.059416496347717,blues
68,0.260668742309184,-10.4410284331008,0.133164808154106,3246.73036746565,2075.60234349859,1430.58200347263,0.041969889826819,blues
69,0.322734169004563,-3.39168816231899,0.106164380908012,4685.04667016375,2130.37682587464,2159.54665352532,0.098348989575271,blues
70,0.280714294418799,-2.40878757790064,0.102001555263996,2522.10141586445,1497.82280924464,1210.19791701055,0.052482675841718,blues
71,0.386950474376753,2.45410784343826,0.129172012209892,5403.78399072417,2463.39408832083,2390.77219447133,0.102288875048375,blues
72,0.408875618175811,4.60654010937031,0.243217393755913,4657.38850407556,2191.47350569634,2206.77124641526,0.111525780645317,blues
73,0.369972514218832,2.27023416827889,0.187148332595825,2754.52501043078,1772.85438046252,1388.39474862631,0.05714742465654,blues
74,0.336454382484932,0.134208864570394,0.112245127558708,4849.49567576311,2310.30551561593,2013.38243710076,0.075344971458978,blues
75,0.278484461674225,-2.98207984722227,0.076970495283604,2478.37668026195,1573.3089743924,1198.6076653608,0.051987591911765,blues
76,0.356588175741255,1.91334083075718,0.162027627229691,4231.49941270196,2033.93004696249,2068.37112468418,0.104371628894156,blues
77,0.306450871463278,-0.304853207155865,0.113475412130356,2170.05354464977,1497.66817596835,1156.07049638204,0.058613402186533,blues
78,0.391009886618797,-4.09160096212662,0.063084654510021,1599.67366032556,1437.60918942625,918.4054526567,0.032318020752709,blues
79,0.375158189190578,1.60071812279098,0.198281615972519,2604.15091972233,1602.30912432248,1236.57428012749,0.04462595842202,blues
80,0.303954489369422,-3.68202364161633,0.142939135432243,2767.27493333374,1512.62098289832,1410.4690961428,0.062980722716718,blues
81,0.376686702752834,0.050945524321032,0.141017809510231,2517.61810964106,1659.4664703825,1239.33722823434,0.050907855432469,blues
82,0.330237548258575,-4.48522832368298,0.09632620960474,5711.25713147615,2444.1440114925,2839.453119333,0.154355831559598,blues
83,0.275974292829517,-4.02801871587421,0.099695540964604,2290.4444833289,1398.9547036552,1115.72911599413,0.048028432178793,blues
84,0.370278651390369,-3.38666865916768,0.105060823261738,3175.27246622847,1703.50738229149,1538.81733750099,0.074799245356037,blues
85,0.23323036568767,-9.79434761029568,0.197817638516426,2620.59248696909,1908.05272190404,1247.24481504878,0.036903782894737,blues
86,0.38785121227293,0.365589476483982,0.102582350373268,4776.86278163095,2361.47465323112,1912.50688131772,0.058425950561146,blues
87,0.302732316249458,-2.75727006863817,0.075386866927147,3005.77349116559,1911.48515169264,1389.9555104109,0.052560150807856,blues
88,0.430894125103607,4.81161277700622,0.196221590042114,3955.86774607561,1979.90993367767,1946.56565169977,0.09745368130805,blues
89,0.253487102455053,-9.65957844826489,0.15157076716423,2900.17412971048,1973.64343728952,1331.07397010506,0.042967238293344,blues
90,0.257259334523257,-3.21335935259685,0.09767246991396,2234.87815266423,1481.28425884495,1195.41163967802,0.05887114817144,blues
91,0.46643590928493,4.42376181225571,0.192153707146645,4703.1882271309,2255.19500508031,2225.21664715996,0.108586644978715,blues
92,0.421921879269293,-0.961312630208588,0.099404692649841,1943.12158354296,1396.5236857962,991.164417491522,0.036052692047214,blues
93,0.307921016118638,-5.96464887222537,0.131785482168198,2955.34879607682,1577.36991663091,1451.75414666004,0.061435002660604,blues
94,0.291308001860246,-7.86115829413331,0.141795814037323,2795.61642862326,1388.91331165023,1459.07848273443,0.073027903081463,blues
95,0.255320770978352,-13.392799674397,0.085867926478386,2312.5776828258,1709.19393755201,1151.34044095238,0.035338788578754,blues
96,0.288721000861407,-3.61009025249983,0.095768176019192,2811.1080016145,1494.89243903578,1391.36770955604,0.072358972886029,blues
97,0.44297230627897,1.83611134627364,0.125422433018684,4829.32079775784,2206.71093550326,2310.28060402796,0.128425905209946,blues
98,0.365864945918589,-0.668472482496196,0.124990902841091,2517.68477590461,1634.41502880758,1245.60939502007,0.048826613293344,blues
99,0.404779002059351,0.078956606771795,0.141191184520721,2185.02845409854,1596.33394776268,1070.1199533246,0.033308944465944,blues
100,0.226774791727964,-13.659811274581,0.020157426595688,749.062137190403,1357.99303584439,690.075901632317,0.03605420375387,classical
101,0.278348916172904,-13.2709929062855,0.029736259952188,2353.12743762698,1358.62538070995,1243.7180205219,0.063724482391641,classical
102,0.312899540895955,0.175105774160713,0.189936608076096,3077.80638892584,1706.91981591132,1680.08826444134,0.096725794553019,classical
103,0.267353393999255,-13.3413613805531,0.031687784940004,1993.67127787587,1702.17491959511,1118.22750658523,0.046355350836881,classical
104,0.387949211478082,-6.16919673206408,0.055504653602839,4994.71146432977,2436.35544149661,2411.93871752131,0.126970131699884,classical
105,0.245015087184765,-9.21290439457692,0.0295126773417,2868.1493233601,1570.533625177,1497.19663930326,0.086216409878096,classical
106,0.319468120772048,0.235111900215796,0.175421416759491,2833.45786646793,1607.53407699838,1712.44607588643,0.116278208446207,classical
107,0.25857228884109,-16.3680691933809,0.00949774030596,2082.50407404944,1517.28538449701,1173.6583080519,0.066325373693886,classical
108,0.240704897647779,-9.79342727432735,0.028419449925423,1456.66619173883,1171.91579595452,901.834480527302,0.053449412248452,classical
109,0.281669836921029,-9.2061340291803,0.048188842833042,2473.62670898437,1590.23332852888,1322.02641635327,0.076126145873646,classical
110,0.274433506287315,-14.4683372232766,0.021447382867336,1457.20785513013,1108.44032211905,876.875612596356,0.051046554518189,classical
111,0.297342448405229,-5.57979021848772,0.064123116433621,2139.17873134554,1304.60380357988,1184.08038731579,0.068293993687113,classical
112,0.303159347929576,-11.2644751041135,0.026815004646778,1433.44966545932,1136.14225288319,822.263433991133,0.039457433363971,classical
113,0.227545202894698,-11.6980257719193,0.013565916568041,3426.85427828101,1780.94226873224,1800.70784315715,0.124357146744389,classical
114,0.282586723940881,-7.49302001979216,0.069164112210274,2841.57448405452,1651.37920591394,1551.64714442551,0.093299511416409,classical
115,0.296546769743065,-1.08106584889534,0.16094383597374,2770.91657797988,1642.20116788949,1515.56208512927,0.087271581124226,classical
116,0.181161139150826,-6.80955910855527,0.084155142307282,3071.923091168,1439.02656635677,1807.4611780311,0.130958013859327,classical
117,0.269064543195796,-8.62777791612363,0.038438498973847,2295.17778804059,1353.61622421918,1218.29050794952,0.069812880950077,classical
118,0.268212987241463,-13.5048985844229,0.021300973370671,2462.12677852288,1415.54289115847,1329.25189410999,0.078816983721943,classical
119,0.274045740300347,-10.1734299289045,0.038926433771849,2655.1172782024,1465.90437029659,1369.62755341586,0.073567960284443,classical
120,0.283133883418444,-18.59867621286,0.008045235648751,1207.56769800334,1205.27047018292,792.899921079003,0.036581789376935,classical
121,0.293142442593126,-4.33913925332155,0.057000208646059,3573.0617275179,1740.35503840622,1932.85834345479,0.11752045339106,classical
122,0.31215769769166,-10.219202686346,0.031521458178759,2496.72656930268,1494.74248005174,1356.37303314178,0.076861213235294,classical
123,0.23666580419065,-7.5305091765136,0.029166620224714,2443.61855710623,1522.68430153984,1349.41592772744,0.079280321812113,classical
124,0.244239298477718,-9.3030896696098,0.031917829066515,2522.40974733335,1615.50945744496,1355.79791756303,0.070855958542957,classical
125,0.28401762281793,-13.5057228514505,0.007993123494089,2289.45282265867,1525.04473737838,1184.6321420613,0.057591488486842,classical
126,0.27786522641235,-5.37884970656684,0.043869055807591,2784.9164933243,1599.95910176382,1490.03481015127,0.090049720031927,classical
127,0.216583674652676,-12.5032277244014,0.01143319439143,2620.28415550019,1562.1588995926,1371.56099896695,0.075752376402864,classical
128,0.23211412889809,-10.2468975700998,0.031741570681334,2598.75095237519,1456.18458664224,1388.03499511354,0.080889533547794,classical
129,0.319262861613075,-9.3619705294458,0.040597800165415,1823.68063911934,1151.88164821525,1016.27941019856,0.061154959002516,classical
130,0.250586451740399,-12.0147079300238,0.01974493265152,2652.72562599773,1525.34809551628,1396.69123865769,0.072643173737423,classical
131,0.252391077244206,-6.90328137327707,0.036254890263081,2717.00857062089,1558.95284909369,1505.29901180158,0.098245059742647,classical
132,0.190956713636372,-8.84929603653434,0.115407556295395,1610.94859214759,1552.08903962618,1063.15330552564,0.051040885618228,classical
133,0.276292326271339,-7.79522874222723,0.04790722578764,2237.36147098128,1367.09887295018,1211.199951983,0.06844629813274,classical
134,0.223738305975989,-5.79335261075711,0.044745713472366,4066.46707729658,1911.98603670643,2192.79809116433,0.152437853739358,classical
135,0.294134905374451,-11.0981014255685,0.028241822496057,2347.18580688854,1455.25172641848,1302.66245485059,0.070536232585139,classical
136,0.279420640274916,-8.87264026605696,0.020731510594487,2476.56835786329,1659.62261400088,1284.92177493882,0.063749803478135,classical
137,0.245490777690747,-15.6055548475512,0.021982315927744,1731.72286184211,1151.02807837761,1001.40043876472,0.05794825125774,classical
138,0.239282395496908,-16.6607405611744,0.016010107472539,2440.36024347547,1502.89572602226,1281.77084625752,0.059410449521091,classical
139,0.369008339914855,-8.85049301070842,0.013995526358485,2927.30729897325,1696.93857579823,1424.01374582171,0.070154904581076,classical
140,0.244665822785067,-12.8601529237088,0.041897475719452,1401.28319329891,997.141996523424,852.912297300356,0.050792965726587,classical
141,0.309652753682693,-10.4715330320809,0.038888599723578,2732.97514073989,1588.17546741694,1525.61929299683,0.09158788155476,classical
142,0.217319908736557,-7.352318175943,0.035139497369528,4296.62401890238,1884.7000072017,2423.39287133759,0.166686444828754,classical
143,0.262947190422846,-6.84911726342905,0.062616817653179,2397.05217202012,1371.04997320243,1313.69889269988,0.081097771139706,classical
144,0.257274684499755,-7.00850368952157,0.05739738047123,2812.83299118373,1615.76953844208,1559.72185192808,0.095202372170085,classical
145,0.208112887639623,-7.61958788275499,0.05170526728034,2615.05918709486,1574.21875830108,1396.82426482872,0.075857062088816,classical
146,0.286158731514805,-13.6896349660876,0.007970526814461,2360.21906141157,1595.53598459461,1170.07474833619,0.049492898002129,classical
147,0.320224727028851,-10.3282481520132,0.038956139236689,2809.94134200247,1813.3164588526,1474.80338354524,0.074046037514512,classical
148,0.26148929787684,-7.08694677374116,0.033231887966395,2737.93344409104,1579.30988681789,1372.82580669226,0.072923217395511,classical
149,0.246935360837858,-9.14974311770438,0.041608013212681,2922.06566400203,1578.5636815986,1558.81395259938,0.092215239817144,classical
150,0.243056367777603,-10.2790459275499,0.021505473181605,1695.88141190378,1112.24541300548,949.460831970376,0.060726012238777,classical
151,0.381394245879701,-2.07000028961933,0.080538675189018,3220.84719064435,2079.66370159655,1527.62981578695,0.060105078729683,classical
152,0.239078870527731,-10.7679264961141,0.018684960901737,2181.97847254136,1320.76933448798,1157.88985830709,0.070668884844234,classical
153,0.270478239493348,-9.48923584430285,0.023797711357474,2560.25951846096,1582.80155096701,1216.29376240274,0.056270256869195,classical
154,0.254773571415735,-8.18075671842204,0.034038126468659,2973.78201794698,1629.50070478914,1516.62621933857,0.078787883368808,classical
155,0.265696527673194,-9.75948698199809,0.029998525977135,1821.18065423641,1480.52186643182,1137.95424032754,0.081868363607779,classical
156,0.267155854659602,-9.48228684727436,0.017132366076112,1852.51379810251,1403.97560595759,983.686386716601,0.044227245791409,classical
157,0.276529210752812,-6.87499683623217,0.040873736143112,2667.90053423713,1516.20852295612,1358.91835831481,0.07314694998065,classical
158,0.261728171404292,-5.62905366953226,0.134665444493294,2172.57019609859,1326.71884291664,1327.31442538598,0.093852796052632,classical
159,0.437909369654619,-14.4576122918904,0.005275613628328,1907.41346613172,1615.11686746232,972.03352669264,0.03153760219137,classical
160,0.234236042111098,-8.24207167941525,0.029449770227075,2915.97403417062,1499.53261691598,1526.64706667711,0.108951722136223,classical
161,0.234085778157074,-10.4361024330011,0.031621873378754,2389.50221767366,1370.5741195079,1279.61457767856,0.06847313092589,classical
162,0.284173045523942,-11.0522832324032,0.041551377624273,2838.22450431139,1464.71072291018,1534.06497758152,0.093952190765286,classical
163,0.215812677487755,-9.13990834654456,0.023866184055805,4066.55041012602,1883.25856570822,2172.34094060768,0.151986231375774,classical
164,0.282797433491102,-14.59541408856,0.042976044118404,2489.501612991,1448.74359059585,1415.07921028674,0.087379290223491,classical
165,0.207163260613125,-15.1898433568163,0.02920288965106,1013.48553825827,1325.83931578604,828.7544422718,0.047511806428986,classical
166,0.294410142509249,-10.7526867512534,0.044319286942482,2376.66062865833,1339.07239885235,1279.04166143685,0.075835898195627,classical
167,0.22521197942745,-21.5650540258292,0.00663295853883,1037.2853943438,1029.99154525374,715.189320477818,0.041293401098104,classical
168,0.305244371472983,-6.78794177962031,0.068768858909607,3366.51297648994,1898.05982871482,1803.62175567003,0.104016377829915,classical
169,0.266903699983723,-12.7982402237022,0.016525525599718,2163.52858410531,1539.55698031503,1213.87230646792,0.060558968653251,classical
170,0.303928026011873,-15.7403100730373,0.012362544424832,2165.77023721701,1375.87308935506,1128.2640221625,0.054393095128677,classical
171,0.219015446867034,-20.0748641932908,0.01675721257925,1236.06752566878,1008.65501583595,811.679646676433,0.048344756796633,classical
172,0.311586872956632,-2.15784712917544,0.123812079429626,4467.43131938734,2274.30991201547,2224.87016394501,0.109446428139512,classical
173,0.215063799847814,-9.94343950662304,0.030627835541964,2387.21889814725,1441.14383098557,1360.40835387696,0.087771578100813,classical
174,0.25639496826749,-10.3050357499614,0.037378150969744,2417.59371447489,1417.88743263464,1358.89790273986,0.081115533692918,classical
175,0.253349533774154,-6.41324031132659,0.066695652902126,2292.91113508006,1371.52823407416,1253.17411593984,0.071647714904218,classical
176,0.216328361594332,-9.01127488108693,0.043831586837769,2104.70393980989,1337.76250515106,1211.29633521012,0.070939102409056,classical
177,0.217421431877232,-11.0425142111481,0.016483211889863,2235.90314646623,1466.93164467231,1171.71850347732,0.060884741437694,classical
178,0.223170800886016,-9.77862526036035,0.042299889028072,3175.73913007329,1646.29297098714,1705.70461093714,0.112866664449497,classical
179,0.253792936747894,-14.8280738152535,0.016777493059635,3235.6637677172,1929.81075847754,1751.27141722562,0.095257927389706,classical
180,0.18703242600552,-14.2864704406607,0.031731355935335,1007.27724246565,1295.68945158444,794.918486101678,0.045032229585913,classical
181,0.235657963008327,-9.84492353547785,0.031418923288584,2153.69531023244,1332.07604267127,1179.90865426984,0.065938754716525,classical
182,0.18656374696908,-19.0433689397402,0.013055687770248,1764.67266259917,1388.55589769746,1079.44898137221,0.059341288941564,classical
183,0.219209088346595,-14.6788063979967,0.008010743185878,1947.03822652622,1455.68458709902,1054.4895874737,0.047664488801277,classical
184,0.333862600203514,-7.73445728612621,0.010502625256777,3325.10489354562,1868.92191758474,1524.90676086906,0.080683185589203,classical
185,0.236279315242055,-5.24961580499589,0.138628035783768,1901.21350362205,1502.58116482551,1175.77635010945,0.062295541674729,classical
186,0.237426219134104,-8.49869557221886,0.037299454212189,2568.6178012529,1572.45291745102,1359.90530692501,0.07211672189435,classical
187,0.270814856458725,-13.5413067217744,0.012819476425648,3161.25588431816,1735.08124075993,1633.53475878172,0.108959280669505,classical
188,0.217626991193226,-18.5327396803171,0.018847767263651,1158.45132833664,897.994318932802,789.601607036597,0.052112307710913,classical
189,0.289978726610145,-7.80793712667012,0.02910896204412,3780.62713906492,1865.84875843681,1953.04853415665,0.123492450536958,classical
190,0.266760217102417,-9.23380041895597,0.045469101518393,2570.00112622146,1440.79144503064,1371.28356609189,0.079566790223491,classical
191,0.304577592937474,0.025143056710362,0.139884322881699,2749.19170934718,1554.51061746682,1465.48188595392,0.087918969499807,classical
192,0.226947912183622,-7.33755182428149,0.082526974380016,2732.31681138738,1551.62743361229,1623.85938810981,0.108258226707624,classical
193,0.260483112459739,-5.75614734268111,0.058851279318333,2521.98474990325,1538.93529085935,1340.27064281919,0.071713474143769,classical
194,0.346797522562029,-1.2625850239503,0.115125246345997,3633.98635911499,1964.91200781398,1878.64457434236,0.111613081704721,classical
195,0.198925768762903,-15.0777840182699,0.012563468888402,1873.61367051446,1944.7963016881,1118.1087949481,0.042299063951238,classical
196,0.268581566661198,-6.69717658791271,0.043271575123072,2836.65784711808,1558.38814919255,1431.42756079484,0.07523877406637,classical
197,0.222324061137037,-8.5537387873048,0.036727085709572,2780.84151796512,1670.92444773489,1494.11574448369,0.085921249153444,classical
198,0.252113218617699,-15.3792782247259,0.017931727692485,2031.99604613124,1411.59264140768,1181.0215862992,0.071705537683824,classical
199,0.245645578548726,-11.0997834293252,0.038903284817934,2233.26982905621,1311.81497307925,1278.60108725985,0.081748182928599,classical
200,0.387533955874036,2.19988961864811,0.153314366936684,4435.63984495937,2188.1918793421,2049.75944633736,0.08940724470298,country
201,0.345062520512425,-0.306363382216402,0.156651526689529,3556.56182729054,1873.50790641644,1711.17509060574,0.08227350099168,country
202,0.297332212852462,-3.21596618013515,0.128384500741959,2590.39266958325,1409.58667615434,1321.67906741068,0.066525296899187,country
203,0.364744952585454,-0.752143255394608,0.092667326331139,6568.81027930292,3036.16447933808,2951.90747893442,0.124742254015093,country
204,0.403251530954531,-0.325639794856908,0.095012776553631,5071.60266604586,2491.45102350294,2530.74725015446,0.134300019349845,country
205,0.318417072718184,1.05761359139151,0.131082877516747,2924.05731862544,1729.57080809023,1435.95359868448,0.059551416166796,country
206,0.390515286508433,1.39121210440711,0.130199983716011,4794.56267460212,2277.65890519365,2166.90472009128,0.102375798181115,country
207,0.250901530693117,-8.49988749450832,0.092585362493992,3054.86486098346,1716.08135150785,1537.61420110398,0.068123926688274,country
208,0.348026723142495,2.28555586580828,0.153091594576836,3175.03913430607,1782.78484002187,1560.81074918972,0.067187424414667,country
209,0.413791288755315,6.81897421408446,0.230527564883232,6279.31202985923,2839.61150687752,2937.89602007405,0.126987516326432,country
210,0.365412540434923,-0.802134371879799,0.105235695838928,5213.06014400518,2531.85250906729,2408.31469407079,0.086858129353715,country
211,0.282868356129475,-5.79393363291443,0.110603459179401,1638.99008925116,1195.41006485565,894.186246977015,0.038680794069273,country
212,0.367295939006523,-0.906076240231986,0.090958088636398,6247.02055845467,2919.88839788034,2860.2957655436,0.121157997532895,country
213,0.310875244304049,-2.28766824397602,0.11697193980217,4127.38337561073,2482.44343689414,1939.7454270402,0.06397315813661,country
214,0.375930910491115,-0.97554618490745,0.10001528263092,4581.11396529726,2545.57214126535,2322.07217834007,0.104371250967492,country
215,0.376450178789556,-4.67684745837878,0.043277818709612,2221.64489935057,1443.36089336151,1143.78402303841,0.049857975159636,country
216,0.391584070143842,-0.840035197564493,0.117735281586647,5389.4674106279,2715.98726619868,2386.77196113626,0.08702592879257,country
217,0.274738275084714,-5.23864276742559,0.090319409966469,3166.75585106061,1848.60549916733,1552.62594160036,0.05924945276219,country
218,0.353716478123258,2.94050131631588,0.15269447863102,3527.45366997025,1963.4604075269,1622.93800583715,0.066063092589009,country
219,0.349444687665482,-3.41524672424728,0.083514556288719,2216.5282636235,1458.35909996647,1130.88621050095,0.050243082430341,country
220,0.284339131451776,1.32364855326096,0.145492747426033,3510.37043993687,2011.60833776381,1535.39580560803,0.052538986914667,country
221,0.310321996474482,-4.66595998767076,0.090676568448544,3556.65349340291,1840.08431247239,1784.27571951216,0.094129438370743,country
222,0.270330320426698,-6.05640129785087,0.096628911793232,3425.62928568837,1907.40245118646,1739.37580359244,0.082459818837074,country
223,0.263167135371566,-3.35715224937612,0.082595087587833,3237.99708694127,1865.98705502476,1512.23120154987,0.060115282749613,country
224,0.385935426537933,1.99771145739034,0.166555628180504,4798.89598173254,2261.37938930887,2253.20476222141,0.106092706922407,country
225,0.374185938161712,-2.32064375623815,0.103361628949642,3843.92675630079,1933.79870253211,2109.33713277638,0.115891967395511,country
